geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
71620,-15.84656843114864,-47.902103762121726,brasilia,DF
71630,-15.831821870380281,-47.87487319860703,brasilia,DF
71605,-15.858051276741959,-47.91759101052819,brasilia,DF
71640,-15.848745723245587,-47.872285843376154,brasilia,DF
71650,-15.848743664898922,-47.85634369983266,brasília,DF
71699,-15.7930968994929,-47.851615655761144,brasilia,DF
71665,-15.835946607089287,-47.83595409602544,brasilia,DF
71730,-15.835318192478775,-47.90811018117942,brasilia,DF
71710,-15.86952863618934,-47.96727940523312,brasilia,DF
71741,-15.91863021867449,-47.954483797579925,brasilia,DF
71725,-15.851145199504789,-47.95110940911374,brasilia,DF
71735,-15.85374850254362,-47.99234919878001,brasilia,DF
71727,-15.856414830989223,-47.95109341321731,brasilia,DF
71715,-15.871958135816104,-47.97357459773668,brasília,DF
71705,-15.871810564642544,-47.965228486295054,brasilia,DF
71745,-15.90919091236831,-47.94610256138776,brasilia,DF
71720,-15.863864652057755,-47.95745426138002,nucleo bandeirante,DF
71736,-15.867965241137238,-47.97254949899514,brasilia,DF
71738,-15.872279251202956,-47.977063952646496,brasilia,DF
71746,-15.945487765702973,-47.968146604994274,brasilia,DF
71740,-15.902522270833376,-47.96891165594148,brasilia,DF
71731,-15.857537307850977,-47.9388939724379,brasilia,DF
71750,-15.919418433925246,-47.932229937321495,brasilia,DF
71805,-15.880507899862605,-48.01554734774833,brasilia,DF
71880,-15.902850395842762,-48.04623108207439,brasilia,DF
71881,-15.894294300659446,-48.04965718403317,brasília,DF
71820,-15.884877376056389,-48.01658694879646,brasilia,DF
71882,-15.915118473435967,-48.04626334112105,brasilia,DF
71825,-15.88748634006027,-48.01683830530574,brasilia,DF
71800,-15.883454688832067,-47.99501922764447,riacho fundo,DF
71920,-15.830232462169121,-48.03244258024069,brasilia,DF
71929,-15.842101112252996,-48.00794724132669,brasilia,DF
71917,-15.8372390129676,-48.022294453132425,brasilia,DF
71936,-15.837858677477882,-48.02270548301799,brasilia,DF
71925,-15.843829791179473,-47.98991249136508,brasília,DF
71928,-15.845635190858065,-48.031713728553214,brasilia,DF
71939,-15.822816784210993,-47.956252862233896,brasilia,DF
71927,-15.843413091757307,-48.01808620484556,brasília,DF
71918,-15.837613617893139,-48.02359965433803,brasília,DF
71931,-15.8369274464868,-48.0394269535645,brasília,DF
71916,-15.839708668573218,-48.011805396813784,brasilia,DF
71900,-15.832886698369714,-48.02937761319955,brasilia,DF
71907,-15.813948832973159,-47.93577391232161,brasilia,DF
71901,-15.83099331135062,-48.01555875548323,brasilia,DF
71910,-15.840223781108737,-47.99999514020812,brasilia,DF
71909,-15.832682657885991,-48.00317094789799,brasilia,DF
71937,-15.830017948893982,-47.97916448123262,brasilia,DF
71940,-15.847384235489805,-47.922556091937615,brasilia,DF
71950,-15.838929410218688,-48.043783756744176,taguatinga,DF
71908,-15.81203208905439,-47.92167177598304,brasilia,DF
71938,-15.813094103415677,-47.91814178764264,brasilia,DF
71969,-15.865905755440554,-48.02572288520974,brasilia,DF
71988,-15.876864406926096,-48.012102657280785,brasilia,DF
71955,-15.854624435172383,-48.037635557999224,brasilia,DF
71956,-15.854645866235527,-48.03698606943868,brasilia,DF
71982,-15.871865140965047,-48.01614076641593,brasília,DF
71987,-15.876899025941219,-48.01549439873071,brasilia,DF
71990,-15.875404881178232,-48.00047987803736,brasília,DF
71926,-15.829516150836048,-47.983998386372505,brasilia,DF
71906,-15.83101784149635,-48.011026285674724,brasilia,DF
71979,-15.869833730161877,-48.01913201588434,brasília,DF
71915,-15.83794980507219,-48.01378036466335,taguatinga,DF
71967,-15.864074216307769,-48.02626134561307,brasilia,DF
71958,-15.853074442252783,-48.03607936119009,brasilia,DF
71968,-15.864806637022124,-48.02496870583799,brasilia,DF
71957,-15.853708775417967,-48.036796238820905,brasilia,DF
71961,-15.854772921381532,-48.031882096111275,brasilia,DF
71965,-15.860328896452787,-48.02717573243456,brasilia,DF
71991,-15.875033563658853,-47.9977643976645,brasília,DF
72016,-15.84008017250253,-48.059967631577145,brasilia,DF
72015,-15.83815571028305,-48.05346997911496,brasília,DF
72025,-15.859417175157098,-48.04093548105359,brasília,DF
72035,-15.871149401621306,-48.03568182308662,brasilia,DF
72020,-15.845175435648116,-48.04368723739793,brasilia,DF
72010,-15.832206642293258,-48.054798121352,brasilia,DF
72006,-15.791154734041342,-47.85672962141953,brasilia,DF
72130,-15.800452073173249,-48.06931057690488,brasilia,DF
72135,-15.80941298793512,-48.07606588503827,brasilia,DF
72145,-15.803211951791356,-48.09791542963631,brasilia,DF
72115,-15.825216401860724,-48.06041042482753,brasilia,DF
72155,-15.828307278439716,-48.0760016974781,brasília,DF
72110,-15.824259885118092,-48.05483967944202,taguatinga,DF
72152,-15.815617841338332,-48.09097463795401,brasilia,DF
72120,-15.808036485130147,-48.06216031049114,brasilia,DF
72140,-15.814226294533407,-48.08417347369695,brasilia,DF
72161,-15.821840330928444,-48.091485567803204,brasilia,DF
72151,-15.826300335717281,-48.08708676939763,brasilia,DF
72146,-15.795153087269211,-48.106523230498894,brasília,DF
72150,-15.825964678873891,-48.08220196804534,brasilia,DF
72156,-15.820070823205402,-48.079388041113106,brasilia,DF
72125,-15.813062796944456,-48.06765574293256,brasilia,DF
72162,-15.814020812247866,-48.09497407371684,brasília,DF
72153,-15.746432814328523,-47.92541839618565,brasilia,DF
72270,-15.80545692568839,-48.143886348646895,brasilia,DF
72220,-15.832040529589426,-48.10774185351076,ceilandia,DF
72250,-15.794727462271537,-48.11772456500884,brasilia,DF
72231,-15.841741875328351,-48.114604160116755,ceilandia,DF
72210,-15.80692459194453,-48.10688144971378,brasilia,DF
72261,-15.791097909704659,-48.138815241114294,brasilia,DF
72215,-15.827356611441205,-48.09784729477547,brasília,DF
72251,-15.7890173683858,-48.1248821433832,brasilia,DF
72225,-15.811259414641123,-48.1192359065827,brasilia,DF
72275,-15.801552733025048,-48.13105973986474,brasilia,DF
72230,-15.838524000000003,-48.122217000000006,ceilandia,DF
72260,-15.79950134488491,-48.135584485559754,brasilia,DF
72235,-15.842887612244592,-48.12474709453109,brasilia,DF
72233,-15.847901414408227,-48.11250056242789,ceilandia,DF
72241,-15.810019211495142,-48.131863452570755,brasília,DF
72240,-15.817462333377783,-48.126932708620615,brasilia,DF
72236,-15.849481488531463,-48.119843647139184,brasilia,DF
72255,-15.792464041178624,-48.12375585369342,brasilia,DF
72252,-15.800068033760972,-48.12620992919213,brasilia,DF
72306,-15.877408508335078,-48.07622047828624,brasilia,DF
72301,-15.885568667465686,-48.107144611005346,brasilia,DF
72322,-15.858431766361816,-48.08525356753813,brasilia,DF
72316,-15.864968207002036,-48.07823347478246,brasilia,DF
72303,-15.893588846113472,-48.12459661144845,brasilia,DF
72325,-15.884489616770237,-48.12321244909666,brasilia,DF
72308,-15.874259254966507,-48.0666791966953,brasilia,DF
72312,-15.882194446326904,-48.07242219591239,brasilia,DF
72321,-15.877784763349709,-48.1074709606816,brasilia,DF
72302,-15.872082872487272,-48.07571191353866,brasilia,DF
72318,-15.862400235737521,-48.079914898705695,brasilia,DF
72319,-15.87077152071132,-48.09644762787924,brasilia,DF
72309,-15.896299509382237,-48.119341921475176,brasilia,DF
72329,-15.8938864386589,-48.14327498329586,brasília,DF
72323,-15.88017758489002,-48.11481143134266,brasilia,DF
72305,-15.884696220809795,-48.095857692039935,brasilia,DF
72314,-15.879816124676761,-48.06415165657452,brasilia,DF
72320,-15.858562246322181,-48.07546046655771,samambaia,DF
72333,-15.87993157449751,-48.12479486771061,brasilia,DF
72327,-15.88830837582776,-48.13045339888214,brasilia,DF
72315,-15.89053476293402,-48.09491836220218,brasilia,DF
72311,-15.890445992018558,-48.09791268521207,brasilia,DF
72310,-15.881533542395166,-48.07396679987997,brasilia,DF
72304,-15.867434874068955,-48.0589658598586,brasilia,DF
72307,-15.890761420092966,-48.10827502793823,brasilia,DF
72317,-15.89835548225995,-48.1180175515063,brasília,DF
72335,-15.889401661716526,-48.143515247287695,brasilia,DF
72331,-15.870941813825558,-48.10766447674676,brasilia,DF
72415,-16.025156098208402,-48.0786422744041,brasilia,DF
72410,-16.03526535182859,-48.06365018339554,brasilia,DF
72445,-15.60197666114815,-48.757083173054916,brasilia,DF
72425,-16.024213325085586,-48.07104091273971,brasilia,DF
72405,-15.916189679805111,-47.949657577059874,brasilia,DF
72430,-16.01000679666124,-48.0661285144852,brasilia,DF
72420,-16.016768361135686,-48.072015369630975,brasilia,DF
72450,-16.008511777961637,-48.05001692124417,brasilia,DF
72509,-16.023673209737883,-48.02173671149489,brasília,DF
72508,-16.025325762220067,-48.02387337646247,brasilia,DF
72503,-16.036860050384348,-48.03073983833472,brasilia,DF
72507,-16.0281833958187,-48.02681818504105,brasilia,DF
72546,-16.008889120376303,-47.9942413435412,brasilia,DF
72501,-16.043240065141326,-48.03036598639272,brasília,DF
72547,-16.007616562327218,-47.99106024924137,brasília,DF
72506,-16.028056254469675,-48.0301875688229,brasilia,DF
72548,-16.009384364261305,-47.98740214001753,brasília,DF
72592,-15.992751967796599,-47.99333904644759,brasilia,DF
72543,-16.01047991040758,-48.00226846149063,brasilia,DF
72544,-16.008480321870156,-47.999872328002986,brasilia,DF
72593,-15.996889306118929,-47.99553889514985,brasilia,DF
72542,-16.012259531246247,-48.00506415863541,brasilia,DF
72545,-16.00884775746437,-47.998005577302074,brasilia,DF
72502,-16.0400126573713,-48.02834222905186,brasilia,DF
72504,-16.033148930465316,-48.02923649150941,brasilia,DF
72510,-16.021322855744447,-48.01930555832088,brasília,DF
72594,-15.99637893226975,-48.000058881870764,brasilia,DF
72500,-16.044742696790006,-48.03798071548763,brasilia,DF
72630,-15.910073870592317,-48.059558207330774,brasilia,DF
72610,-15.905826654612817,-48.06350071263605,brasília,DF
72640,-15.91675220342055,-48.056801731163006,brasilia,DF
72621,-15.917168341159204,-48.09770815617159,brasilia,DF
72603,-15.922739434033906,-48.106556509842854,brasilia,DF
72602,-15.912266975609022,-48.10005130466687,brasilia,DF
72622,-15.924540043272795,-48.10282345290572,brasilia,DF
72600,-15.900967057042703,-48.06407984453514,brasilia,DF
72660,-15.929869123359598,-48.10334679091986,brasilia,DF
72620,-15.909319916431999,-48.080637085353125,brasilia,DF
72601,-15.90664188857925,-48.08514485616274,brasilia,DF
72650,-15.921507144425185,-48.05273981022584,brasilia,DF
72631,-15.912624327626858,-48.066492157162756,brasília,DF
72641,-15.918128198378412,-48.063609584897385,brasilia,DF
72710,-15.694311404782969,-48.158183826975204,brasilia,DF
72720,-15.701479826961956,-48.13997848406978,brasilia,DF
72747,-15.659109528942349,-48.197765817578684,brasília,DF
72705,-15.677496861987189,-48.19598099598169,brasilia,DF
72746,-15.659326420672349,-48.19555848115429,brasilia,DF
72755,-15.639001683804537,-48.17252379892257,brasília,DF
72737,-15.66335341014796,-48.198704360614684,brasilia,DF
72738,-15.662542788152063,-48.20114845400259,brasília,DF
72745,-15.65998974201913,-48.1932929688207,brasília,DF
72725,-15.671651772837146,-48.20125899588567,brasilia,DF
72735,-15.662950785883448,-48.1939392013012,brasília,DF
72726,-15.667346604838848,-48.20107219114135,brasilia,DF
72715,-15.684001063028054,-48.194708390880876,brasilia,DF
72748,-15.659380736583579,-48.201199968246726,brasilia,DF
72800,-16.2548601073908,-47.95433379222413,luziania,GO
72876,-16.077718282502424,-47.977542724483136,valparaiso de goias,GO
72871,-16.05921602881016,-48.00120044838042,valparaiso de goias,GO
72801,-16.26267441603644,-47.95697355049739,luziania,GO
72880,-16.092802906800237,-47.92202277378547,cidade ocidental,GO
72878,-16.059236412504923,-47.98004785981976,valparaiso de goias,GO
72855,-16.178896915861056,-47.92859181356272,luziânia,GO
72870,-16.069675095640935,-47.99730894554918,valparaíso de goiás,GO
72860,-16.05767439086117,-48.03671092485967,novo gama,GO
72850,-16.14068620959632,-47.95721316023027,luziania,GO
72810,-16.250583536967238,-47.956066798630886,luziania,GO
72820,-16.25192452480346,-47.90801187889652,luziania,GO
72834,-16.217379882681588,-47.919176011251245,luziania,GO
72831,-16.241505378050952,-47.904582553527085,luziania,GO
72872,-16.087739376106132,-47.98802856936159,valparaiso de goias,GO
72851,-16.132495267540772,-47.9519081995614,luziania,GO
72862,-16.06473989042602,-48.04584767924194,novo gama,GO
72803,-16.223652081259996,-47.945759609101614,luziania,GO
72804,-16.24819900634947,-47.922986900015474,luziania,GO
72806,-16.264264167195243,-47.92421267877974,luziania,GO
72815,-16.23784550116501,-47.9311692412607,luziania,GO
72883,-16.111509999999953,-47.92056217999993,cidade ocidental,GO
72812,-16.246079340913866,-47.951545314570744,luziania,GO
72874,-16.110209623086437,-47.980359555813294,valparaiso de goias,GO
72879,-16.060499378999964,-47.96439999999996,valparaiso de goias,GO
72813,-16.239441453495058,-47.94825243067425,luziania,GO
72805,-16.263318005162045,-47.938441190007325,luziania,GO
72865,-16.091274999999968,-48.03174499999997,novo gama,GO
72814,-16.24990117903748,-47.93812901733691,luziania,GO
72830,-16.242586129384947,-47.91984648801817,luziania,GO
72885,-16.106937742600373,-47.952014803830465,cidade ocidental,GO
72811,-16.24890385964611,-47.9630273265547,luziânia,GO
72875,-16.074361480514703,-47.98930591292997,valparaiso de goias,GO
72836,-16.210019476749263,-47.92963401356898,luziânia,GO
72887,-16.08274499999993,-47.93224123899995,cidade ocidental,GO
72823,-16.245275257905682,-47.89877725504883,luziania,GO
72899,-21.46782908813674,-56.171869203037616,jardim abc de goias,GO
72921,-15.724759999999948,-48.32085981499995,aguas lindas de goias,GO
72910,-15.728157848258732,-48.27733017756257,aguas lindas de goias,GO
72980,-15.862706613309859,-48.97016865401403,pirenopolis,GO
72930,-16.08352133333934,-48.505529839848606,alexania,GO
72900,-15.958388717316073,-48.27378877559454,santo antonio do descoberto,GO
72911,-15.73140320521789,-48.251222817725136,aguas lindas de goias,GO
72927,-15.758107075763316,-48.287042932987816,águas lindas de goiás,GO
72915,-15.391971910649469,-48.087266048564956,aguas lindas de goias,GO
72920,-15.716331357442982,-48.2797758857349,aguas lindas de goias,GO
72914,-15.728359588326516,-48.277070554586224,águas lindas de goiás,GO
72912,-15.721770898566945,-48.26532090547914,aguas lindas de goias,GO
72940,-16.19371826623037,-48.709452103107445,abadiania,GO
72960,-15.925142544290155,-48.80939129374584,corumba de goias,GO
72926,-15.728637193877372,-48.29591254994212,aguas lindas de goias,GO
72975,-15.772626837466342,-48.75952367149415,cocalzinho de goias,GO
72906,-15.951920365171588,-48.261677009281335,santo antonio do descoberto,GO
72922,-15.72845172683939,-48.3173152727868,aguas lindas de goias,GO
72902,-16.106475065443238,-48.4794833641835,santo antonio do descoberto,GO
72901,-15.934317230336294,-48.27699293416035,santo antonio do descoberto,GO
72925,-15.738492692979552,-48.29819279895695,águas lindas de goiás,GO
72916,-15.709671805093233,-48.27256088814878,aguas lindas de goias,GO
72907,-15.956927965601098,-48.26970729779953,santo antonio do descoberto,GO
73005,-15.64498379705597,-47.79789229822155,brasilia,DF
73045,-15.64321851966605,-47.77791953931955,brasilia,DF
73025,-15.652571695531536,-47.8011346754503,brasilia,DF
73015,-15.65743354834828,-47.79646538919319,brasília,DF
73070,-15.63349224066078,-47.84635633283468,brasilia,DF
73030,-15.650865246972067,-47.808259430957854,brasilia,DF
73035,-15.64127405613406,-47.80604378150384,brasília,DF
73062,-15.646601122563156,-47.823699861902476,brasilia,DF
73040,-15.644620130081918,-47.78668000382037,brasilia,DF
73080,-15.633883334253095,-47.81584492541541,brasilia,DF
73050,-15.64778008849554,-47.77694097362737,brasilia,DF
73060,-15.640681335562483,-47.82060067744548,brasilia,DF
73063,-15.644656735151806,-47.81738627944108,brasilia,DF
73011,-15.649674749999999,-47.7898605,brasilia,DF
73020,-15.657600272129917,-47.80941312637293,brasilia,DF
73006,-15.646137510220031,-47.798775552055595,brasília,DF
73010,-15.64919857409773,-47.790434443800734,brasilia,DF
73092,-15.666333320304737,-47.82493387657336,brasília,DF
73036,-15.644224499999995,-47.80553624999999,brasilia,DF
73041,-15.646059000000005,-47.78604899999999,brasilia,DF
73105,-15.663650365753842,-47.86016573832681,brasilia,DF
73100,-15.754988422809209,-47.83164581981066,sobradinho,DF
73252,-15.68930372787343,-47.823788470375085,brasilia,DF
73251,-15.67044853931117,-47.81596285510468,sobradinho,DF
73250,-15.57796552252159,-48.00730195946881,brasilia,DF
73360,-15.62478613670401,-47.647022327794915,brasilia,DF
73358,-15.619418820925526,-47.63815881382749,brasilia,DF
73356,-15.619920971297837,-47.64015628616046,brasilia,DF
73350,-15.616784595801635,-47.646956467904204,brasilia,DF
73355,-15.613316954740702,-47.63612048317154,brasilia,DF
73330,-15.633269084383993,-47.67190418913263,brasilia,DF
73340,-15.606143394260284,-47.65041477594532,brasilia,DF
73320,-15.655795970897161,-47.686447649681334,brasília,DF
73357,-15.618217347908915,-47.63893690251474,brasilia,DF
73370,-15.65310286626434,-47.64434539297378,brasilia,DF
73368,-15.74972997671513,-47.92717447281999,brasilia,DF
73380,-15.611162684314266,-47.6791031153755,brasilia,DF
73375,-15.792337160069982,-47.85181154665325,brasilia,DF
73365,-15.749689954498129,-47.927246494460064,brasilia,DF
73367,-15.746776995816395,-47.922967987823625,brasília,DF
73403,-15.79291375965141,-47.85561995282468,brasília,DF
73790,-13.794530393568444,-47.45830204728151,cavalcante,GO
73750,-15.452841687925968,-47.602268783112585,planaltina,GO
73770,-14.13799307289186,-47.517215994071826,alto paraíso de goiás,GO
